公开号,申请号,标题,申请日,公开日,授权公告日,国际分类,国际主分类,美国分类,美国主分类,权利要求数,申请人,标准化申请人,发明人,第一发明人,本文引用专利数,引用本文专利数,本文自引用专利数,本文非自引用专利数,自引用本文专利数,非自引用本文专利数,法律状态,同族专利数,技术特征
"CN104428826A","CN201480001328.3","用于车辆交通的自动化控制的中央网络","20140415","20150318","20170517","G08G  1/0968 | G01C 21/20 | G05D  1/02","G08G","H04W12/08 | B60Q1/52 | B60R25/1004 | B60R25/00 | G01C21/26 | G06F3/017 | G06F3/0488 | G06F21/31 | G06F21/32 | G06K9/00355 | G06K9/00832 | G06K2009/00939 | G06Q10/00 | G06Q10/02 | G06Q10/20 | G06Q30/00 | G06Q30/012 | G06Q30/0265 | G06Q30/0633 | G06Q30/0639 | G06Q30/0645 | G06Q50/30 | G08B13/19647 | G08B21/06 | G08B25/016 | G08B29/188 | G08G1/096725 | G08G1/096741 | G08G1/096775 | G06F16/25 | G06F16/583 | G06F16/951 | G06F21/00 | G06K9/00255 | G06K9/00268 | H04L67/10 | H04N7/181 | H04N21/41422 | H04W4/12 | H04W4/21 | H04W4/60 | H04W12/00508 | H04W12/06 | H04W12/0804 | H04W12/0808 | H04L67/12 | H04W84/005 | H04W4/44 | H04W36/0005 | H04W36/34 | H04W48/04 | H04W76/11 | G07C9/00158 | B60Q1/00 | B60R16/037 | B60R16/0373 | B60W40/09 | B60W50/08 | G01C21/00 | G01C21/34 | G01C21/36 | G01C21/3647 | G05D1/0027 | G05D1/0212 | G05D23/1917 | G06F3/016 | G06F3/0481 | G06F3/04842 | G06F8/65 | G06F17/28 | G06F17/30247 | G06F17/30557 | G06F17/30864 | G06Q20/145 | G07C5/00 | G07C5/008 | G07C5/0808 | G07C5/085 | G07C9/00126 | G08B21/0205 | G08G1/0965 | G08G1/166 | H04L63/08 | H04N21/214 | H04N21/2181 | H04N21/25841 | H04N21/4542 | H04N21/4751 | H04W4/046 | H04W36/32 | H04W48/02","H04W12","15","弗莱克斯电子有限责任公司","伟创力公司","C.P.里奇 | T.F.威尔逊","C.P.里奇","6","2","0","6","0","2","有效","1907","9",
"US9358975B1","US14/683721","Virtual moving safety limits for vehicles transporting objects","20150410","20160607","20160607","B60W 30/04 | G05D  1/00","B60W","G05D   1/0223 | B60K  31/00 | B60P   3/00 | B60W  30/04 | B60W2300/12 | B60W2300/121 | B60W2520/10 | B60W2520/105 | B60W2520/125 | B60W2530/10 | B60W2550/404 | B60W2720/10 | B60W2720/14 | B60Y2200/80 | B66F   9/063 | B66F  17/003 | G05D   1/0011 | G05D   1/0027 | G05D   1/0038 | G05D   1/0044 | G05D   1/0214 | G05D2201/0216","G05D","20","Google Inc.","google","Watts; Kevin William","Watts","11","31","0","11","1","30","有效","5","8",
"US9158304B2","US14/076236","Methods and systems for alerting and aiding an emergency situation","20131110","20151013","20151013","G05D  1/00 | B64C 39/02 | G05D  1/12 | G05D  1/10","G05D","B64C  39/024 | A61B   5/6887 | B64C2201/128 | B64C2201/141 | B64C2201/146 | B64D   1/14 | B64G   1/52 | G05D   1/00 | G05D   1/0011 | G05D   1/0027 | G05D   1/0044 | G05D   1/0094 | G05D   1/101 | G05D   1/12 | G06K2209/21 | G07C   5/008 | G08B  25/006 | G08B  25/016","B64C","15","Google Inc.","google","Fleck; Mathias Samuel","Fleck","30","53","4","26","1","52","有效","5","15",
"US7024340","US10/791034","Automatic collection manager","20040302","20060404","20060404","G06F 15/00 | B64C 39/02 | G05D  1/00 | G05D  1/02","G06F","G05D   1/0202 | G05D   1/0027","G05D","18","Northrop Grumman Corporation","northrop grumman","Nichols; William Mark | Murufas; Roderic","Nichols","26","22","1","25","0","22","有效","5","16",
"GB201801245D0","GB201801245A","Gyroscopic drone","20180125","20180314",,"","","","","0","Kandasamy Dushan","kandasamy dushan","","","0","0","0","0","0","0","其他","4","0",
"NO343285B1","NO20160001739","Drone","20161102","20190114",,"G05D  1/00 | A01K 79/00 | B64B  1/00","G05D","A01K  61/00 | A01K  69/00 | A01K  73/00 | A01K  79/00 | B64C  39/024 | B64C2201/027 | B64C2201/108 | B64C2201/12 | B64C2201/123 | B64C2201/146 | G01S  15/96 | Y02A  40/81 | B64B   1/005 | G05D   1/0027","A01K","0","BIRDVIEW AS","birdview as","HAMIDIASL POUYAN","HAMIDIASL POUYAN","2","0","0","2","0","0","其他","4","0",
"FR3018365B1","FR1400538A","Control Method of a plurality of autonomous mobile unmanned","20140304","20170811",,"G05D  1/10","G05D","G05D   1/0088 | G05D   1/0027","G05D","0","Thales SA","thales","Johann Dreo | Arnaud Galimberti | Thierry Lamarque","Johann Dreo","0","0","0","0","0","0","其他","4","0",
"SE540620C2","SE20160050545","Method and system for determining risks for vehicles about to leave a platoon","20160422","20181002",,"","","G05D   1/0061 | G05D   1/0293 | G05D2201/0213 | G08G   1/22 | G08G   1/16 | B60W  30/08 | B60W  30/16 | B60W  30/165 | B60W  30/18 | B60W  30/18163 | G05D   1/0027 | G05D   1/02 | G05D   1/021 | G05D   1/0223 | G08G   1/167","G05D","0","SCANIA CV AB","porsche antiegesellschaft","JOAKIM GIMHOLT | FREDRIK STENSON","JOAKIM GIMHOLT","0","0","0","0","0","0","其他","4","0",
"CN108885455A","CN201780015815.9","路径生成装置和作业车辆","20170223","20181123",,"G05D  1/02 | A01B 69/00","G05D","G05D1/02 | A01B69/00 | A01B69/008 | G05D1/0219 | G05D2201/0201 | G05D1/0027 | G05D1/0212 | G05D1/0221 | G05D1/0223","G05D1","10","洋马株式会社","洋马株式会社","横山和寿","横山和寿","0","0","0","0","0","0","公开","9","10",
"DE102013201168A1","DE201310201168","If necessary, be activated remote control system for motor vehicles","20130124","20140724",,"B60R 16/02 | B60K 28/06 | B60W 30/00 | B60W 50/08 | G08G  1/00","B60R","G05D   1/0022 | G05D2201/0213","G05D","11","Ford Global Technologies LLC","ford motor","Frederic Stefan | Uwe Gussen | Christoph Arndt | Rainer Busch","Frederic Stefan","2","12","0","2","1","11","其他","7","12",
"US20200241526A1","US16/731089","METHOD AND DEVICE FOR REMOTE-CONTROLLING AUTONOMOUS VEHICLE CAPABLE OF CHANGING DRIVING MODE BETWEEN AUTONOMOUS DRIVING MODE AND MANUAL DRIVING MODE","20191231","20200730",,"G05D  1/00 | G08G  1/048 | G08G  1/01","G05D","G05D1/0061 | G05D1/0088 | G08G1/048 | G05D1/0027 | G05D2201/0213 | G05D1/0022 | G05D1/0016 | G08G1/0104 | G05D1/0038","G05D1","16","STRADVISION, INC.","stradvision","KIM; Kye-Hyeon | KIM; Yongjoong | KIM; Hak-Kyoung | NAM; Woonhyun | BOO; SukHoon | SUNG; Myungchul | SHIN; Dongsoo | YEO; Donghun | RYU; Wooju | LEE; Myeong-Chun | LEE; Hyungsoo | JANG; Taewoong | JEONG; Kyungjoong | JE; Hongmo | CHO; Hojin","KIM","0","0","0","0","0","0","公开","4","20",
"CN110998230A","CN201780093610.2","作业机械的驾驶系统","20170801","20200410",,"G01C 15/00 | E02F  9/20","G01C","E02F9/20 | G06K9/00664 | G06K9/3216 | G01C15/00 | B64C39/024 | B64C2201/08 | B64C2201/123 | G05D1/0027 | G05D1/0684 | G05D2201/0201 | G06K9/0063","E02F9","7","认为股份有限公司","认为股份有限公司","玉里芳直","玉里芳直","0","0","0","0","0","0","公开","4","7",
"WO2020069517A2","PCT/US2019/053857","Intelligent transportation systems","20190930","20200402",,"B60W 30/14","B60W","","","1472","Strong Force Intellectual Capital, Llc","strong force intellectual capital","Charles Cella","Charles Cella","0","0","0","0","0","0","其他","9","50",
"CN107145150A","CN201710458710.2","一种机动车辆自动驾驶方法及终端设备","20170616","20170908","20200421","G05D  1/02 | G08G  1/127","G05D","G05D1/0295 | G08G1/127 | G05D2201/0213 | G08G1/22 | B60W50/082 | B60W2556/50 | G01S5/009 | G05D1/0016 | G05D1/0022 | G05D1/0027 | G05D1/0061","G05D1","14","华为技术有限公司","华为技术有限公司","傅佳莉 | 张慧敏 | 黄茂胜","傅佳莉","13","1","1","12","1","0","有效","4","13",
"CN110352330A","CN201880016464.8","用于自主交通工具的动作规划系统和方法","20180307","20191018",,"G01C 21/00 | B60W 30/08 | B60W 30/095 | G01C 21/34 | G05D  1/02","G01C","B60W30/08 | B60W30/095 | B60W40/04 | B60W50/0097 | B60W60/0027 | B60W60/00272 | G01C21/005 | G01C21/3407 | G05D1/0027 | G05D1/0088 | G05D1/0212 | G05D2201/0213 | G08G1/0125","B60W30","6","罗伯特·博世有限公司","罗伯特·博世有限公司","S.A.萨达特 | T.格拉泽 | J.S.哈迪 | M.雅各布 | J.米勒","S.A.萨达特","0","0","0","0","0","0","公开","4","11",
"US20200077863A1","US16/123994","SCHEDULING SYSTEM FOR AUTONOMOUS ROBOTS","20180906","20200312",,"A47L 11/40 | G05D  1/00 | G06F  3/0484","A47L","A47L11/4061 | G05D1/0088 | A47L2201/04 | G06F3/04847 | G05D2201/0203 | G05D1/0027","A47L11","22","iRobot Corporation","irobot","Huang; Qunxi | Lee; Chris | Neves; Domingos | Lesko; Ryan | Medina; Manuel","Huang","0","0","0","0","0","0","公开","4","9",
"DE102017205647A1","DE201710205647","A method for determining a path along an object, system and method for automatically inspecting an object","20170403","20180920",,"G01C 21/04 | G01B 11/24 | G01C 11/00 | G01M 11/00 | G03B 37/00","G01C","G05D   1/10 | B64C2201/12 | B64C2201/127 | G03B  15/006 | G05D   1/0094 | G08G   5/0034 | G08G   5/0069","G05D","15","Bitmanagement Software GmbH","bitmanagement software","Peter Schickel | Ulrich Seng | Oliver Neubauer","Peter Schickel","4","0","0","4","0","0","其他","4","7",
"JP2018055446A","JP2016191270A","Fleet management system","20160929","20180405",,"G08G  1/00 | G07C  5/00 | G08G  1/16","G08G","B60K  28/06 | G07C   5/00 | G08G   1/00 | G08G   1/09 | G08G   1/16","B60K","5","Denso Corp | 株式会社デンソー","denso","Kimiaki Tanaka | Daisuke Kitazawa | Keiji Okamoto | 圭司 岡本 | 田中　君明 | 大介 北澤","Kimiaki Tanaka","0","0","0","0","0","0","其他","4","29",
"CN109564730A","CN201780049874.8","车辆和控制方法","20170810","20190402",,"G08G  1/09 | G05D  1/00","G08G","G05D1/0027 | G05D1/0038 | G05D2201/0213 | G08G1/09 | G05D1/0033 | G05D1/0061 | G05D1/0276","G05D1","20","索尼公司 | 索尼移动通信株式会社","索尼公司","高梨伸 | 江里口真朗 | 植田有信","高梨伸","0","0","0","0","0","0","公开","4","6",
"US20190143965A1","US15/814152","SYSTEMS AND METHOD FOR CONTROLLING A VEHICLE","20171115","20190516",,"B60W 30/09 | G05D  1/00","B60W","B60W30/09 | G05D1/0022 | G05D1/0027 | G05D1/0038","B60W30","28","Autonomous Stuff, LLC","autonomous stuff","Driscoll; Joseph | Whitley; Joshua | Imig; Nathan | Lamprecht; Terry | Buckner; Joseph | Hambrick; Robert","Driscoll","0","0","0","0","0","0","公开","4","9",
"JP6746101B2","JP20170212598","搬送台車システム及び搬送台車システムでの通信方法","20171102","20200826",,"B65G  1/133 | B65G  1/00","B65G","G05D   1/0297 | G05D2201/0216 | G05D   1/0027","G05D","0","村田機械株式会社","murata","安並  健太郎","安並  健太郎","0","0","0","0","0","0","其他","4","0",
"US20190101921A1","US15/720207","USING UNMANNED AERIAL VEHICLES TO PROVIDE GROUND CONTROL POINTS FOR AERIAL SURVEY","20170929","20190404",,"G05D  1/02 | B64C 39/02 | G05D  1/00","G05D","G05D1/0202 | B64C39/024 | B64C2201/123 | B64C2201/145 | G01C11/00 | G01C11/02 | G05D1/0027 | G05D1/0094 | G05D1/102","G05D1","20","Deere & Company","deere","Anderson; Noel W.","Anderson","0","0","0","0","0","0","有效","4","15",
"CN107439004A","CN201680011527.1","一种跟踪和识别的方法、系统及飞行器","20160811","20171205","20200410","H04N  5/232 | G05D  1/04 | G06K  9/00 | G06T  7/292 | H04W  4/04 | G05B 19/418","H04N","G05D1/042 | G06K9/0063 | G06T7/292 | H04N5/23229 | B64D47/08 | G05D1/0027 | G05D1/12","G05D1","10","深圳市道通智能航空技术有限公司","深圳市道通电子有限公司","李佐广","李佐广","4","1","0","4","1","0","有效","4","12",
"US20190051190A1","US16/077466","AUTHORISATION MANAGEMENT AND FLIGHT COMPLIANCE SYSTEM AND METHOD FOR UNMANNED AERIAL VEHICLES","20170307","20190214",,"G08G  5/00 | B64C 39/02 | G05D  1/00 | H04L  9/32","G08G","G08G5/0069 | B64C39/024 | B64C2201/00 | B64C2201/146 | B64D1/02 | G05D1/0027 | G05D1/021 | G06F21/00 | G06F21/335 | G06Q10/06 | G06Q50/30 | G08G5/0013 | G08G5/0021 | G08G5/0026 | G08G5/0034 | G08G5/0039 | G08G5/0043 | H04L9/3247 | H04L2209/84","G08G5","20","AGC SAFETY FLY DAC","agc safety fly dac","RUSSELL; Brian | FARRELL; Ronan","RUSSELL","1","0","0","1","0","0","公开","5","19",
"CN105751230A","CN201610202311.5","一种路径控制方法、路径规划方法、第一设备及第二设备","20160331","20160713","20181221","B25J 13/08 | H04N  5/225","B25J","B25J13/08 | B25J9/16 | B25J9/162 | B25J9/1664 | B25J9/1689 | B25J9/1697 | G05D1/0027 | G05D1/0088 | G05D1/0212 | G05D1/0251 | G05D1/0276 | G05D1/0287 | G07C5/008 | H04N5/2253","B25J13","17","纳恩博（北京）科技有限公司","九号机器人有限公司","孙春阳 | 孙晓路 | 董世谦","孙春阳","6","4","0","6","1","3","有效","4","7",
"CN105501456A","CN201510908875.6","无人机天空树及天空森林","20151210","20160420","20180406","B64F  1/00 | B64C 39/02","B64F","B64F1/00 | B64F1/222 | B64C39/02 | B64C39/024 | B64C2201/126 | B64C2201/146 | B64C2201/18 | B64C2201/20 | B64C2201/201 | B64C2201/205 | B64C2201/208 | B64F1/125 | B64F1/28 | B64F1/362 | G05D1/0022 | G05D1/0027 | G05D1/104 | G08G5/0013 | G08G5/003 | G08G5/0043 | G08G5/0069 | H04W84/042","B64F1","10","深圳众瑞光科技有限公司","深圳众瑞光科技有限公司","黄旭华","黄旭华","10","3","1","9","1","2","有效","4","19",
"SG10201406357QA","SG20141006357Q","SYSTEM FOR PERFORMING TASKS IN AN OPERATING REGION AND METHOD OF CONTROLLING AUTONOMOUS AGENTS FOR PERFORMING TASKS IN THE OPERATING REGION","20141003","20160530",,"","","B64C  39/024 | B64C2201/024 | B64C2201/027 | B64C2201/042 | B64C2201/108 | B64C2201/128 | B64C2201/141 | B64C2201/143 | B64C2201/146 | G05D   1/0027 | G05D   1/0808 | G05D   1/104 | G08G   5/0008 | G08G   5/0013 | G08G   5/0021 | G08G   5/0026 | G08G   5/0034 | G08G   5/0043 | G08G   5/006 | G08G   5/0069 | G08G   5/0082 | G08G   5/045","B64C","0","INFINIUM ROBOTICS PTE LTD","infinium robotics pte","WOON JUNYANG | ZHAO WEIHUA | CHIEW SOON HOOI | RICHARD EKA","WOON JUNYANG","0","0","0","0","0","0","其他","9","0",
"KR20180044475A","KR20160137713A","Method and system for controlling indoor autonomous robot","20161021","20180503",,"B25J  9/16 | B25J 11/00 | B25J 19/02","B25J","B25J  13/089 | B25J   9/0003 | G05D   1/0027 | G05D   1/0274 | G06F   8/33","B25J","20","네이버 주식회사","naver","석상옥 | 윤동원 | 정진원","석상옥","0","0","0","0","0","0","其他","4","18",
"US20180057265A1","US15/560496","OPTIMIZING MOVEMENT OF ROBOTIC DRIVE UNITS","20160323","20180301",,"B65G  1/137 | B25J  5/00 | B65G  1/04 | G05B 15/02 | G05D  1/00 | G05D  1/02","B65G","G05D1/00 | B65G1/1373 | B25J5/007 | B65G1/0435 | B65G2209/06 | G05B1/00 | G05B15/02 | G05D1/0027 | G05D1/0214 | G05D1/0234 | G05D1/0246 | G05D1/0297 | G05D2201/0216 | G06Q10/087 | Y10S901/01","G05D1","30","MANPAT; Rajesh","manpat rajesh","MANPAT; Rajesh","MANPAT","0","1","0","0","0","1","公开","5","15",
"TWI628111","TW104116963","海上移动装置及其海上发电系统","20150527","20180701",,"B63B 38/00 | H02S 20/32","B63B","H02S  40/38 | B63B2035/008 | B63B2035/4453 | B63H2021/171 | G05D   1/0027 | G05D   1/0206 | G05D   1/0875 | H02S  10/40 | H02S  30/20 | H04W   4/02 | Y02T  70/5245","H02S","12","苏信吉","苏信吉","苏信吉","苏信吉","7","0","0","7","0","0","其他","4","30",
"DE102013017280B4","DE201310017280","A method of operating a system for transportation and intralogistical System","20131017","20150603",,"H04L  7/08 | H04W 56/00","H04L","H04W  56/001 | G05D   1/0022 | G05D   1/0027 | G05D2201/02 | G06Q  10/08 | G06Q  50/30 | H04J   3/0667 | H04L   7/0008 | H04L  67/12 | H04W  56/0015 | H04W  56/0085 | H04W  84/12","H04W","14","SEW-Eurodrive GmbH and Co KG","sew eurodrive","Roland Brecht","Roland Brecht","3","0","0","3","0","0","其他","4","36",
"CN104321220A","CN201480001334.9","作为模板存储的用户简档的访问和便携性","20140415","20150128","20170308","B60N  2/02","B60N","B60Q1/52 | B60R25/1004 | G01C21/26 | G06F3/017 | G06F3/0488 | G06F21/31 | G06F21/32 | G06Q10/02 | G06Q10/20 | G06Q30/00 | G06Q30/012 | G06Q30/0265 | G06Q30/0633 | G06Q30/0639 | G06Q30/0645 | G06Q50/30 | G08B13/19647 | G08B21/06 | G08B25/016 | G08B29/188 | G08G1/096725 | G08G1/096741 | G08G1/096775 | H04L67/10 | H04N7/181 | H04N21/41422 | H04W4/046 | H04W4/12 | H04W4/21 | H04W4/60 | H04W12/06 | H04W12/08 | B60R25/00 | G06K9/00355 | G06K9/00832 | G06K2009/00939 | G06Q10/00 | G06F16/25 | G06F16/583 | G06F16/951 | G06F21/00 | G06K9/00255 | G06K9/00268 | H04W4/40 | H04W12/00508 | H04W12/0808 | H04L67/12 | H04W84/005 | H04W36/0005 | H04W36/32 | H04W36/34 | H04W48/02 | H04W48/04 | G07C9/00158 | B60Q1/00 | B60R16/037 | B60R16/0373 | B60W40/09 | B60W50/08 | G01C21/00 | G01C21/34 | G01C21/36 | G01C21/3647 | G05D1/0027 | G05D1/0212 | G05D23/1917 | G06F3/016 | G06F3/0481 | G06F3/04842 | G06F8/65 | G06F17/28 | G06F17/30247 | G06F17/30557 | G06F17/30864 | G06Q20/145 | G07C5/00 | G07C5/008 | G07C5/0808 | G07C5/085 | G07C9/00126 | G08B21/0205 | G08G1/0965 | G08G1/166 | H04L63/08 | H04N21/214 | H04N21/2181 | H04N21/25841 | H04N21/4542 | H04N21/4751 | H04W76/11","B60Q1","15","弗莱克斯电子有限责任公司","伟创力公司","C.P.里奇","C.P.里奇","5","4","0","5","0","4","有效","1907","16",
"CN104380349A","CN201480001264.7","车辆入侵者警报检测和指示","20140415","20150225",,"G07C  5/08","G07C","B60Q1/52 | B60R25/1004 | B60R25/00 | G01C21/26 | G06F3/017 | G06F3/0488 | G06F21/31 | G06F21/32 | G06K9/00355 | G06K9/00832 | G06K2009/00939 | G06Q10/00 | G06Q10/02 | G06Q10/20 | G06Q30/00 | G06Q30/012 | G06Q30/0265 | G06Q30/0633 | G06Q30/0639 | G06Q30/0645 | G06Q50/30 | G08B13/19647 | G08B21/06 | G08B25/016 | G08B29/188 | G08G1/096725 | G08G1/096741 | G08G1/096775 | G06F16/25 | G06F16/583 | G06F16/951 | G06F21/00 | G06K9/00255 | G06K9/00268 | H04L67/10 | H04N7/181 | H04N21/41422 | H04W4/12 | H04W4/21 | H04W4/44 | H04W4/60 | H04W12/00508 | H04W12/0802 | H04W12/0804 | H04W12/0808 | H04L67/12 | H04W84/005 | H04W12/06 | H04W12/08 | H04W36/0005 | H04W36/34 | H04W48/04 | G07C9/00158 | B60Q1/00 | B60R16/037 | B60R16/0373 | B60W40/09 | B60W50/08 | G01C21/00 | G01C21/34 | G01C21/36 | G01C21/3647 | G05D1/0027 | G05D1/0212 | G05D23/1917 | G06F3/016 | G06F3/0481 | G06F3/04842 | G06F8/65 | G06F17/28 | G06F17/30247 | G06F17/30557 | G06F17/30864 | G06Q20/145 | G07C5/00 | G07C5/008 | G07C5/0808 | G07C5/085 | G07C9/00126 | G08B21/0205 | G08G1/0965 | G08G1/166 | H04L63/08 | H04N21/214 | H04N21/2181 | H04N21/25841 | H04N21/4542 | H04N21/4751 | H04W4/046 | H04W36/32 | H04W48/02 | H04W76/11","B60Q1","15","弗莱克斯电子有限责任公司","伟创力公司","C.P.里奇","C.P.里奇","9","11","0","9","0","11","撤回","1907","8",
"US10723018B2","US15/362544","Systems and methods for remote operating and/or monitoring of a robot","20161128","20200728","20200728","B25J  9/16 | G05D  1/02 | A47L  9/28 | A47L 11/40 | G05D  1/00","B25J","B25J9/161 | A47L9/2852 | A47L9/2889 | A47L9/2894 | A47L11/4011 | G05D1/0027 | G05D1/0274 | G05D1/0282 | A47L2201/04 | A47L2201/06 | G05D2201/0203","B25J9","23","Brain Corporation","brain","Griffin; Cody | Unwin; Roger | Black; John","Griffin","0","0","0","0","0","0","有效","4","19",
"DE102016218012A1","DE201610218012","A method for a data processing system for the preservation of an operating state of a first autonomous vehicle and method for a data processing system for managing a plurality of autonomous vehicles","20160920","20180322",,"G07C  5/08 | B60R 16/02 | G06Q 50/30","G07C","G07C   5/008 | G01C  21/3415 | G01M  11/081 | G05D   1/0027 | G05D   1/0088 | G05D   1/0291 | G05D2201/0213 | G06Q  10/00 | G06Q  10/20","G07C","10","Volkswagen AG","porsche antiegesellschaft","Bernd Rech | Stefan Gläser | Monique Engel | Hendrik-Jörn Günther | Teodor Buburuzan | Sandra KLEINAU | Bernd Lehmann | Johannes HARTOG","Bernd Rech","5","0","1","4","0","0","其他","4","14",
"US10604155B2","US15/510442","Driving assistance device","20150508","20200331","20200331","B60W 30/165 | G08G  1/00 | G05D  1/02 | G06K  9/00 | G05D  1/00","B60W","B60W30/165 | G05D1/0027 | G05D1/0088 | G05D1/0293 | G06K9/00805 | G08G1/22 | B60W2555/00 | G05D2201/0213 | G06K9/00791","B60W30","8","Honda Motor Co., Ltd.","honda giken kogyo","Takahashi; Naoki","Takahashi","14","0","2","12","0","0","有效","4","26",
"US10559197B2","US15/953360","Remote vehicle control at intersections","20180413","20200211","20200211","G08G  1/01 | G05D  1/02 | G05D  1/00","G08G","G08G1/0145 | G05D1/0027 | G05D1/0287 | G08G1/0133 | G05D2201/0213","G08G1","20","Toyota Jidosha Kabushiki Kaisha","toyota","Yang; Hao | Oguchi; Kentaro","Yang","13","0","1","12","0","0","有效","4","16",
"US10528061B2","US15/333636","Robotic ad hoc network","20161025","20200107","20200107","G05D  1/02 | G05D  1/00 | H04W 84/18","G05D","G05D1/0291 | G05D1/0027 | G05D1/0276 | G05D1/0289 | G05D1/0297 | G05D2201/0216 | H04W84/18","G05D1","20","Amazon Technologies, Inc.","amazon technologies","Brazeau; Jeremiah David","Brazeau","13","0","5","8","0","0","有效","4","16",
